data_row_id,match_id,icpsr,bioname,chamber,congress,url,id,docket_id,position,coalition,coalition_type,success,date,first_name,last_name,state,agency,POLICY_EVENT,TYPE,FROM,chair_of,oversight_committee,oversight_committee_chair,EVENT_COMMITTEE,EVENT_NAME,EVENT_DATE,event_url,nominate.dim1,nominate.dim2,party_name,name,party,prepost,Type
NA,NA,29752,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2011-11-01,NA,NA,NA,FTC,Hearings & Reports,5,Joseph Pitts,None,1,0,NA,NA,NA,NA,0.538,0.012,Republican Party,Rep. Joseph Pitts (R-PA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14920,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-06-07,NA,NA,NA,FTC,Hearings & Reports,5,John Kerry,None,1,0,NA,NA,NA,NA,-0.352,-0.382,Democratic Party,Sen. John Kerry (D-MA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29775,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2011-06-07,NA,NA,NA,FTC,Hearings & Reports,5,Mary Bono Mack,None,1,0,NA,NA,NA,NA,0.353,-0.218,Republican Party,Rep. Mary Bono (R-CA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,40900,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-04-19,NA,NA,NA,FTC,Hearings & Reports,5,Mark Begich,None,1,0,NA,NA,NA,NA,-0.235,0.15,Democratic Party,Sen. Mark Begich (D-AK),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,49306,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-04-19,NA,NA,NA,FTC,Hearings & Reports,5,Kay Bailey Hutchison,None,1,0,NA,NA,NA,NA,0.356,0.012,Republican Party,Sen. Kathryn Hutchison (R-TX),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,40301,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-04-19,NA,NA,NA,FTC,Hearings & Reports,5,Mark Pryor,None,1,0,NA,NA,NA,NA,-0.199,0.463,Democratic Party,Sen. Mark Pryor (D-AR),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20712,NA,House,111,NA,NA,NA,NA,NA,NA,NA,2010-10-12,NA,NA,NA,FTC,Hearings & Reports,5,Hank Johnson,None,1,0,NA,NA,NA,NA,-0.469,0.012,Democratic Party,Rep. Hank Johnson (D-GA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14280,NA,House,111,NA,NA,NA,NA,NA,NA,NA,2010-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Henry Waxman,ENERGY,1,1,NA,NA,NA,NA,-0.473,-0.343,Democratic Party,Rep. Henry Waxman (D-CA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14280,NA,House,111,NA,NA,NA,NA,NA,NA,NA,2010-10-20,NA,NA,NA,FTC,Legislation,5,Henry Waxman,ENERGY,1,1,NA,NA,NA,NA,-0.473,-0.343,Democratic Party,Rep. Henry Waxman (D-CA),Democratic,"Pre-legislation Coordination
(drafting legislation and agency budget proposals)","Public interest group
or member-driven"
NA,NA,14280,NA,House,111,NA,NA,NA,NA,NA,NA,NA,2009-06-26,NA,NA,NA,FTC,Hearings & Reports,5,Henry Waxman,ENERGY,1,1,NA,NA,NA,NA,-0.473,-0.343,Democratic Party,Rep. Henry Waxman (D-CA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29550,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2017-03-16,NA,NA,NA,FTC,Hearings & Reports,5,Steve Chabot,SMALL BUSINESS,0,0,NA,NA,NA,NA,0.572,-0.21,Republican Party,Rep. Steve Chabot (R-OH),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14435,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-11-04,NA,NA,NA,FTC,Rule,5,Edward Markey,None,1,0,NA,NA,NA,NA,-0.511,-0.452,Democratic Party,Sen. Edward Markey (D-MA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,49300,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-11-04,NA,NA,NA,FTC,Rule,5,Dianne Feinstein,None,0,0,NA,NA,NA,NA,-0.267,-0.185,Democratic Party,Sen. Dianne Feinstein (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,41101,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-11-04,NA,NA,NA,FTC,Rule,5,Richard Blumenthal,None,1,0,NA,NA,NA,NA,-0.431,-0.128,Democratic Party,Sen. Richard Blumenthal (D-CT),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20735,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-11-04,NA,NA,NA,FTC,Rule,5,Kirsten Gillibrand,None,0,0,NA,NA,NA,NA,-0.474,-0.432,Democratic Party,Sen. Kirsten Gillibrand (D-NY),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29709,NA,House,110,NA,NA,NA,NA,NA,NA,NA,2007-08-22,NA,NA,NA,FTC,Hearings & Reports,5,Loretta Sanchez,None,0,0,NA,NA,NA,NA,-0.367,0.025,Democratic Party,Rep. Loretta Sanchez (D-CA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29735,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Roy Blunt,RULES,1,0,NA,NA,NA,NA,0.426,0.276,Republican Party,Sen. Roy Blunt (R-MO),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29754,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,John Thune,None,1,0,NA,NA,NA,NA,0.41,0.136,Republican Party,Sen. John Thune (R-SD),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,41106,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Kelly Ayotte,None,1,0,NA,NA,NA,NA,0.351,-0.612,Republican Party,Sen. Kelly Ayotte (R-NH),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14651,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Bill Nelson,None,1,0,NA,NA,NA,NA,-0.193,0.337,Democratic Party,Sen. Clarence Nelson (D-FL),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,41102,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Marco Rubio,None,1,0,NA,NA,NA,NA,0.568,-0.27,Republican Party,Sen. Marco Rubio (R-FL),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,41101,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Richard Blumenthal,None,1,0,NA,NA,NA,NA,-0.431,-0.128,Democratic Party,Sen. Richard Blumenthal (D-CT),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,41302,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Deb Fischer,None,1,0,NA,NA,NA,NA,0.473,0.343,Republican Party,Sen. Debra Fischer (R-NE),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,41111,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Ron Johnson,None,1,0,NA,NA,NA,NA,0.605,-0.271,Republican Party,Sen. Ron Johnson (R-WI),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,21338,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Steve Daines,None,1,0,NA,NA,NA,NA,0.551,-0.133,Republican Party,Sen. Steve Daines (R-MT),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29587,NA,House,110,NA,NA,NA,NA,NA,NA,NA,2007-08-22,NA,NA,NA,FTC,Hearings & Reports,5,Elijah Cummings,None,1,0,NA,NA,NA,NA,-0.438,-0.148,Democratic Party,Rep. Elijah Cummings (D-MD),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,41308,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Cory Booker,None,1,0,NA,NA,NA,NA,-0.604,-0.231,Democratic Party,Sen. Cory Booker (D-NJ),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,39310,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Maria Cantwell,None,1,0,NA,NA,NA,NA,-0.303,-0.417,Democratic Party,Sen. Maria Cantwell (D-WA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20923,NA,Senate,114,NA,NA,NA,NA,NA,NA,NA,2016-10-20,NA,NA,NA,FTC,Hearings & Reports,5,Gary Peters,None,1,0,NA,NA,NA,NA,-0.245,-0.192,Democratic Party,Sen. Gary Peters (D-MI),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,40703,NA,Senate,110,NA,NA,NA,NA,NA,NA,NA,2007-08-22,NA,NA,NA,FTC,Hearings & Reports,5,Robert Casey,None,0,0,NA,NA,NA,NA,-0.312,0.195,Democratic Party,Sen. Robert Casey (D-PA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20355,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-09-13,NA,NA,NA,FTC,Hearings & Reports,5,Michael Burgess,None,1,0,NA,NA,NA,NA,0.576,-0.212,Republican Party,Rep. Michael Burgess (R-TX),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29571,NA,House,110,NA,NA,NA,NA,NA,NA,NA,2007-08-22,NA,NA,NA,FTC,Hearings & Reports,5,Lloyd Doggett,None,0,0,NA,NA,NA,NA,-0.403,-0.314,Democratic Party,Rep. Lloyd Doggett (D-TX),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20929,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-06-03,NA,NA,NA,FTC,Legislation,5,Leonard Lance,None,1,0,NA,NA,NA,NA,0.329,-0.237,Republican Party,Rep. Leonard Lance (R-NJ),Republican,"Pre-legislation Coordination
(drafting legislation and agency budget proposals)","Public interest group
or member-driven"
NA,NA,39308,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2017-12-07,NA,NA,NA,FTC,Hearings & Reports,5,Bob Goodlatte,None,0,0,NA,NA,NA,NA,0.496,-0.002,Republican Party,Rep. Robert Goodlatte (R-VA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20954,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Mike Quigley,None,0,0,NA,NA,NA,NA,-0.321,-0.281,Democratic Party,Rep. Mike Quigley (D-IL),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21358,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Matt Cartwright,None,0,0,NA,NA,NA,NA,-0.369,-0.041,Democratic Party,Rep. Matt Cartwright (D-PA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20305,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Raul Grijalva,None,0,0,NA,NA,NA,NA,-0.599,-0.256,Democratic Party,Rep. Raul Grijalva (D-AZ),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20103,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Mike Honda,None,0,0,NA,NA,NA,NA,-0.529,-0.482,Democratic Party,Rep. Mike Honda (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,31101,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Suzan Delbene,None,0,0,NA,NA,NA,NA,-0.281,-0.229,Democratic Party,Rep. Suzan Delbene (D-WA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20129,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Steve Israel,None,0,0,NA,NA,NA,NA,-0.334,-0.051,Democratic Party,Rep. Steve Israel (D-NY),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29504,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Zoe Lofgren,None,1,0,NA,NA,NA,NA,-0.402,-0.446,Democratic Party,Rep. Zoe Lofgren (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,15603,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Eliot Engel,None,1,0,NA,NA,NA,NA,-0.408,-0.093,Democratic Party,Rep. Eliot Engel (D-NY),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21538,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Bonnie Watson Coleman,None,0,0,NA,NA,NA,NA,-0.625,-0.137,Democratic Party,Rep. Bonnie Watson Coleman (D-NJ),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21375,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Katherine Clark,None,1,0,NA,NA,NA,NA,-0.484,-0.376,Democratic Party,Rep. Katherine Clark (D-MA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21312,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Mark Takano,None,1,0,NA,NA,NA,NA,-0.463,-0.262,Democratic Party,Rep. Mark Takano (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20104,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Adam Schiff,None,0,0,NA,NA,NA,NA,-0.349,-0.128,Democratic Party,Rep. Adam Schiff (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21335,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Joseph Kennedy,None,1,0,NA,NA,NA,NA,-0.422,-0.198,Democratic Party,Rep. Joseph Kennedy (D-MA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29709,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Loretta Sanchez,None,0,0,NA,NA,NA,NA,-0.367,0.025,Democratic Party,Rep. Loretta Sanchez (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21344,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Sean Patrick Maloney,None,1,0,NA,NA,NA,NA,-0.238,0.122,Democratic Party,Rep. Sean Maloney (D-NY),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21370,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Mark Pocan,None,0,0,NA,NA,NA,NA,-0.541,-0.54,Democratic Party,Rep. Mark Pocan (D-WI),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20920,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Chellie Pingree,None,0,0,NA,NA,NA,NA,-0.421,-0.401,Democratic Party,Rep. Chellie Pingree (D-ME),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29903,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Grace Napolitano,None,1,0,NA,NA,NA,NA,-0.448,-0.249,Democratic Party,Rep. Grace Napolitano (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29377,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Jerrold Nadler,None,1,0,NA,NA,NA,NA,-0.509,-0.505,Democratic Party,Rep. Jerrold Nadler (D-NY),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21342,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Grace Meng,None,0,0,NA,NA,NA,NA,-0.378,-0.168,Democratic Party,Rep. Grace Meng (D-NY),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21140,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,William Keating,None,0,0,NA,NA,NA,NA,-0.329,-0.132,Democratic Party,Rep. William Keating (D-MA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20538,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Doris Matsui,None,1,0,NA,NA,NA,NA,-0.434,-0.162,Democratic Party,Rep. Doris Matsui (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21507,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Ted Lieu,None,0,0,NA,NA,NA,NA,-0.371,-0.264,Democratic Party,Rep. Ted Lieu (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20330,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Chris Van Hollen,None,0,0,NA,NA,NA,NA,-0.39,-0.205,Democratic Party,Rep. Christopher Van Hollen (D-MD),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20727,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Keith Ellison,None,0,0,NA,NA,NA,NA,-0.537,-0.58,Democratic Party,Rep. Keith Ellison (D-MN),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20762,NA,House,114,NA,NA,NA,NA,NA,NA,NA,2016-03-03,NA,NA,NA,FTC,Rule,5,Jackie Speier,None,0,0,NA,NA,NA,NA,-0.38,-0.445,Democratic Party,Rep. Karen Speier (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,41106,NA,Senate,113,NA,NA,NA,NA,NA,NA,NA,2014-01-17,NA,NA,NA,FTC,Hearings & Reports,5,Kelly Ayotte,None,1,0,NA,NA,NA,NA,0.351,-0.612,Republican Party,Sen. Kelly Ayotte (R-NH),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29754,NA,Senate,113,NA,NA,NA,NA,NA,NA,NA,2014-01-17,NA,NA,NA,FTC,Hearings & Reports,5,John Thune,None,1,0,NA,NA,NA,NA,0.41,0.136,Republican Party,Sen. John Thune (R-SD),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14307,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-07-26,NA,NA,NA,FTC,Hearings & Reports,5,Patrick Leahy,None,0,0,NA,NA,NA,NA,-0.361,-0.127,Democratic Party,Sen. Patrick Leahy (D-VT),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29775,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2011-11-10,NA,NA,NA,FTC,Hearings & Reports,5,Mary Bono Mack,None,1,0,NA,NA,NA,NA,0.353,-0.218,Republican Party,Rep. Mary Bono (R-CA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,21154,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-01-20,NA,NA,NA,SSA,Hearings & Reports,5,Michael Grimm,None,0,0,NA,NA,NA,NA,0.219,0.136,Republican Party,Rep. Michael Grimm (R-NY),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,40915,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-01-31,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Joe Manchin (WV),None,0,0,NA,NA,NA,NA,-0.056,0.446,Democratic Party,Sen. Joe Manchin (D-WV),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,21103,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-02-21,NA,NA,NA,SSA,Hearings & Reports,5,Paul Gosar (AZ 1st),None,0,0,NA,NA,NA,NA,0.677,-0.418,Republican Party,Rep. Paul Gosar (R-AZ),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,40702,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-03-09,NA,NA,NA,SSA,Hearings & Reports,5,Jon Tester,None,0,0,NA,NA,NA,NA,-0.217,0.137,Democratic Party,Sen. Jon Tester (D-MT),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20958,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-03-19,NA,NA,NA,SSA,Hearings & Reports,5,John Garamendi,None,0,0,NA,NA,NA,NA,-0.309,-0.093,Democratic Party,Rep. John Garamendi (D-CA),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,21154,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-03-23,NA,NA,NA,SSA,Hearings & Reports,5,Michael Grimm (NY/13th),None,0,0,NA,NA,NA,NA,0.219,0.136,Republican Party,Rep. Michael Grimm (R-NY),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,21109,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-04-09,NA,NA,NA,SSA,Hearings & Reports,5,Rep. Jeff Denham (CA/19th),None,0,0,NA,NA,NA,NA,0.306,0.212,Republican Party,Rep. Jeff Denham (R-CA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14651,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-04-11,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Bill Nelson (FL),None,0,0,NA,NA,NA,NA,-0.193,0.337,Democratic Party,Sen. Clarence Nelson (D-FL),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14506,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-04-04,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Richard Lugar (IN),None,0,0,NA,NA,NA,NA,0.304,-0.466,Republican Party,Sen. Richard Lugar (R-IN),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,39308,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-04-23,NA,NA,NA,SSA,Hearings & Reports,5,Rep. Bob Goodlatte (VA/6lh),None,0,0,NA,NA,NA,NA,0.496,-0.002,Republican Party,Rep. Robert Goodlatte (R-VA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,20135,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2012-04-17,NA,NA,NA,SSA,Hearings & Reports,5,Rep. Todd Russell Platts (PA/19th),None,0,0,NA,NA,NA,NA,0.252,-0.15,Republican Party,Rep. Todd Platts (R-PA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29389,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-04-19,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Sherrod Brown (OH),None,0,0,NA,NA,NA,NA,-0.43,-0.118,Democratic Party,Sen. Sherrod Brown (D-OH),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,29512,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-03-13,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Saxby Chambliss (GA),None,0,0,NA,NA,NA,NA,0.423,0.205,Republican Party,Sen. Saxby Chambliss (R-GA),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,94659,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-03-21,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Richard Shelby (AL),None,0,0,NA,NA,NA,NA,0.429,0.52,Republican Party,Sen. Richard Shelby (R-AL),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14506,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-03-21,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Richard Lugar (IN),None,0,0,NA,NA,NA,NA,0.304,-0.466,Republican Party,Sen. Richard Lugar (R-IN),Republican,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
NA,NA,14651,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-05-03,NA,NA,NA,SSA,Hearings & Reports,5,Sen. Bill Nelson (FL),None,0,0,NA,NA,NA,NA,-0.193,0.337,Democratic Party,Sen. Clarence Nelson (D-FL),Democratic,"Traditional Oversight
(hearnings and reports)","Public interest group
or member-driven"
